id,child_id,attendance_date,check_in_at,check_out_at,planned_pickup_time,pickup_person,note,created_at,updated_at
1589,89,2026-05-08,2026-05-08T07:57:00,2026-05-08T16:57:00,16:57,父,,2026-05-08T07:00:00,2026-05-08T18:30:00
1590,90,2026-05-08,2026-05-08T08:02:00,2026-05-08T17:06:00,17:06,祖母,,2026-05-08T07:00:00,2026-05-08T18:30:00
1591,91,2026-05-08,2026-05-08T08:07:00,2026-05-08T17:15:00,17:15,保護者,,2026-05-08T07:00:00,2026-05-08T18:30:00
1592,92,2026-05-08,2026-05-08T08:12:00,2026-05-08T17:24:00,17:24,母,,2026-05-08T07:00:00,2026-05-08T18:30:00
1593,93,2026-05-08,2026-05-08T08:17:00,2026-05-08T17:33:00,17:33,父,,2026-05-08T07:00:00,2026-05-08T18:30:00
1594,94,2026-05-08,2026-05-08T08:22:00,2026-05-08T17:42:00,17:42,祖母,,2026-05-08T07:00:00,2026-05-08T18:30:00
1595,95,2026-05-08,2026-05-08T08:27:00,2026-05-08T17:51:00,17:51,保護者,,2026-05-08T07:00:00,2026-05-08T18:30:00
1596,96,2026-05-08,2026-05-08T08:32:00,2026-05-08T18:00:00,18:00,母,,2026-05-08T07:00:00,2026-05-08T18:30:00
1597,97,2026-05-08,2026-05-08T08:37:00,2026-05-08T18:09:00,18:09,父,,2026-05-08T07:00:00,2026-05-08T18:30:00
1598,98,2026-05-08,,,,,欠席連絡あり,2026-05-08T07:00:00,2026-05-08T18:30:00
1599,99,2026-05-08,2026-05-08T08:47:00,2026-05-08T18:27:00,18:27,保護者,,2026-05-08T07:00:00,2026-05-08T18:30:00
1600,100,2026-05-08,2026-05-08T08:52:00,2026-05-08T18:36:00,18:36,母,,2026-05-08T07:00:00,2026-05-08T18:30:00
1601,81,2026-05-11,2026-05-11T09:09:00,2026-05-11T18:31:00,18:31,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1602,37,2026-05-11,2026-05-11T08:59:00,2026-05-11T17:05:00,17:05,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1603,82,2026-05-11,2026-05-11T07:29:00,2026-05-11T18:40:00,18:40,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1604,19,2026-05-11,2026-05-11T07:29:00,2026-05-11T16:58:00,16:58,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1605,59,2026-05-11,2026-05-11T09:04:00,2026-05-11T17:48:00,17:48,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1606,20,2026-05-11,2026-05-11T07:34:00,2026-05-11T17:07:00,17:07,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1607,60,2026-05-11,2026-05-11T09:09:00,2026-05-11T17:57:00,17:57,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1608,7,2026-05-11,2026-05-11T08:14:00,2026-05-11T17:45:00,17:45,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1609,38,2026-05-11,2026-05-11T09:04:00,2026-05-11T17:14:00,17:14,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1610,8,2026-05-11,2026-05-11T08:19:00,2026-05-11T17:54:00,17:54,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1611,39,2026-05-11,2026-05-11T09:09:00,2026-05-11T17:23:00,17:23,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1612,1,2026-05-11,2026-05-11T07:44:00,2026-05-11T16:51:00,16:51,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1613,21,2026-05-11,2026-05-11T07:39:00,2026-05-11T17:16:00,17:16,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1614,2,2026-05-11,2026-05-11T07:49:00,2026-05-11T17:00:00,17:00,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1615,61,2026-05-11,2026-05-11T07:29:00,2026-05-11T18:06:00,18:06,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1616,3,2026-05-11,2026-05-11T07:54:00,2026-05-11T17:09:00,17:09,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1617,83,2026-05-11,2026-05-11T07:34:00,2026-05-11T16:14:00,16:14,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1618,40,2026-05-11,2026-05-11T07:29:00,2026-05-11T17:32:00,17:32,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1619,84,2026-05-11,2026-05-11T07:39:00,2026-05-11T16:23:00,16:23,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1620,22,2026-05-11,,,,,欠席連絡あり,2026-05-11T07:00:00,2026-05-11T18:30:00
1621,62,2026-05-11,2026-05-11T07:34:00,2026-05-11T18:15:00,18:15,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1622,23,2026-05-11,2026-05-11T07:49:00,2026-05-11T17:34:00,17:34,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1623,63,2026-05-11,2026-05-11T07:39:00,2026-05-11T18:24:00,18:24,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1624,9,2026-05-11,2026-05-11T08:24:00,2026-05-11T18:03:00,18:03,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1625,41,2026-05-11,,,,,欠席連絡あり,2026-05-11T07:00:00,2026-05-11T18:30:00
1626,10,2026-05-11,2026-05-11T08:29:00,2026-05-11T18:12:00,18:12,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1627,42,2026-05-11,2026-05-11T07:39:00,2026-05-11T17:50:00,17:50,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1628,4,2026-05-11,2026-05-11T07:59:00,2026-05-11T17:18:00,17:18,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1629,24,2026-05-11,2026-05-11T07:54:00,2026-05-11T17:43:00,17:43,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1630,5,2026-05-11,2026-05-11T08:04:00,2026-05-11T17:27:00,17:27,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1631,64,2026-05-11,2026-05-11T07:44:00,2026-05-11T18:33:00,18:33,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1632,6,2026-05-11,2026-05-11T08:09:00,2026-05-11T17:36:00,17:36,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1633,11,2026-05-11,2026-05-11T08:34:00,2026-05-11T18:21:00,18:21,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1634,12,2026-05-11,2026-05-11T08:39:00,2026-05-11T18:30:00,18:30,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1635,13,2026-05-11,2026-05-11T08:44:00,2026-05-11T18:39:00,18:39,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1636,14,2026-05-11,2026-05-11T08:49:00,2026-05-11T16:13:00,16:13,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1637,15,2026-05-11,2026-05-11T08:54:00,2026-05-11T16:22:00,16:22,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1638,16,2026-05-11,2026-05-11T08:59:00,2026-05-11T16:31:00,16:31,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1639,17,2026-05-11,2026-05-11T09:04:00,2026-05-11T16:40:00,16:40,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1640,18,2026-05-11,2026-05-11T09:09:00,2026-05-11T16:49:00,16:49,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1641,25,2026-05-11,2026-05-11T07:59:00,2026-05-11T17:52:00,17:52,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1642,26,2026-05-11,2026-05-11T08:04:00,2026-05-11T18:01:00,18:01,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1643,27,2026-05-11,2026-05-11T08:09:00,2026-05-11T18:10:00,18:10,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1644,28,2026-05-11,2026-05-11T08:14:00,2026-05-11T18:19:00,18:19,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1645,29,2026-05-11,2026-05-11T08:19:00,2026-05-11T18:28:00,18:28,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1646,30,2026-05-11,2026-05-11T08:24:00,2026-05-11T18:37:00,18:37,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1647,31,2026-05-11,2026-05-11T08:29:00,2026-05-11T16:11:00,16:11,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1648,32,2026-05-11,2026-05-11T08:34:00,2026-05-11T16:20:00,16:20,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1649,33,2026-05-11,2026-05-11T08:39:00,2026-05-11T16:29:00,16:29,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1650,34,2026-05-11,2026-05-11T08:44:00,2026-05-11T16:38:00,16:38,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1651,35,2026-05-11,2026-05-11T08:49:00,2026-05-11T16:47:00,16:47,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1652,36,2026-05-11,2026-05-11T08:54:00,2026-05-11T16:56:00,16:56,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1653,43,2026-05-11,2026-05-11T07:44:00,2026-05-11T17:59:00,17:59,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1654,44,2026-05-11,2026-05-11T07:49:00,2026-05-11T18:08:00,18:08,父,少し早めのお迎え予定。,2026-05-11T07:00:00,2026-05-11T18:30:00
1655,45,2026-05-11,2026-05-11T07:54:00,2026-05-11T18:17:00,18:17,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1656,46,2026-05-11,2026-05-11T07:59:00,2026-05-11T18:26:00,18:26,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1657,47,2026-05-11,2026-05-11T08:04:00,2026-05-11T18:35:00,18:35,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1658,48,2026-05-11,2026-05-11T08:09:00,2026-05-11T18:44:00,18:44,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1659,49,2026-05-11,,,,,欠席連絡あり,2026-05-11T07:00:00,2026-05-11T18:30:00
1660,50,2026-05-11,2026-05-11T08:19:00,2026-05-11T16:27:00,16:27,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1661,51,2026-05-11,2026-05-11T08:24:00,2026-05-11T16:36:00,16:36,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1662,52,2026-05-11,2026-05-11T08:29:00,2026-05-11T16:45:00,16:45,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1663,53,2026-05-11,2026-05-11T08:34:00,2026-05-11T16:54:00,16:54,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1664,54,2026-05-11,2026-05-11T08:39:00,2026-05-11T17:03:00,17:03,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1665,55,2026-05-11,2026-05-11T08:44:00,2026-05-11T17:12:00,17:12,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1666,56,2026-05-11,2026-05-11T08:49:00,2026-05-11T17:21:00,17:21,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1667,57,2026-05-11,2026-05-11T08:54:00,2026-05-11T17:30:00,17:30,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1668,58,2026-05-11,2026-05-11T08:59:00,2026-05-11T17:39:00,17:39,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1669,65,2026-05-11,2026-05-11T07:49:00,2026-05-11T18:42:00,18:42,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1670,66,2026-05-11,2026-05-11T07:54:00,2026-05-11T16:16:00,16:16,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1671,67,2026-05-11,2026-05-11T07:59:00,2026-05-11T16:25:00,16:25,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1672,68,2026-05-11,,,,,欠席連絡あり,2026-05-11T07:00:00,2026-05-11T18:30:00
1673,69,2026-05-11,2026-05-11T08:09:00,2026-05-11T16:43:00,16:43,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1674,70,2026-05-11,2026-05-11T08:14:00,2026-05-11T16:52:00,16:52,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1675,71,2026-05-11,2026-05-11T08:19:00,2026-05-11T17:01:00,17:01,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1676,72,2026-05-11,2026-05-11T08:24:00,2026-05-11T17:10:00,17:10,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1677,73,2026-05-11,2026-05-11T08:29:00,2026-05-11T17:19:00,17:19,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1678,74,2026-05-11,2026-05-11T08:34:00,2026-05-11T17:28:00,17:28,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1679,75,2026-05-11,2026-05-11T08:39:00,2026-05-11T17:37:00,17:37,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1680,76,2026-05-11,2026-05-11T08:44:00,2026-05-11T17:46:00,17:46,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1681,77,2026-05-11,2026-05-11T08:49:00,2026-05-11T17:55:00,17:55,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1682,78,2026-05-11,2026-05-11T08:54:00,2026-05-11T18:04:00,18:04,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1683,79,2026-05-11,2026-05-11T08:59:00,2026-05-11T18:13:00,18:13,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1684,80,2026-05-11,2026-05-11T09:04:00,2026-05-11T18:22:00,18:22,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1685,85,2026-05-11,2026-05-11T07:44:00,2026-05-11T16:32:00,16:32,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1686,86,2026-05-11,2026-05-11T07:49:00,2026-05-11T16:41:00,16:41,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1687,87,2026-05-11,2026-05-11T07:54:00,2026-05-11T16:50:00,16:50,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1688,88,2026-05-11,2026-05-11T07:59:00,2026-05-11T16:59:00,16:59,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1689,89,2026-05-11,2026-05-11T08:04:00,2026-05-11T17:08:00,17:08,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1690,90,2026-05-11,2026-05-11T08:09:00,2026-05-11T17:17:00,17:17,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1691,91,2026-05-11,2026-05-11T08:14:00,2026-05-11T17:26:00,17:26,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1692,92,2026-05-11,2026-05-11T08:19:00,2026-05-11T17:35:00,17:35,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1693,93,2026-05-11,2026-05-11T08:24:00,2026-05-11T17:44:00,17:44,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1694,94,2026-05-11,2026-05-11T08:29:00,2026-05-11T17:53:00,17:53,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1695,95,2026-05-11,,,,,欠席連絡あり,2026-05-11T07:00:00,2026-05-11T18:30:00
1696,96,2026-05-11,2026-05-11T08:39:00,2026-05-11T18:11:00,18:11,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1697,97,2026-05-11,2026-05-11T08:44:00,2026-05-11T18:20:00,18:20,祖母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1698,98,2026-05-11,2026-05-11T08:49:00,2026-05-11T18:29:00,18:29,保護者,,2026-05-11T07:00:00,2026-05-11T18:30:00
1699,99,2026-05-11,2026-05-11T08:54:00,2026-05-11T18:38:00,18:38,母,,2026-05-11T07:00:00,2026-05-11T18:30:00
1700,100,2026-05-11,2026-05-11T08:59:00,2026-05-11T16:12:00,16:12,父,,2026-05-11T07:00:00,2026-05-11T18:30:00
1701,81,2026-05-12,2026-05-12T07:31:00,2026-05-12T18:42:00,18:42,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1702,37,2026-05-12,2026-05-12T09:06:00,2026-05-12T17:16:00,17:16,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1703,82,2026-05-12,2026-05-12T07:36:00,2026-05-12T16:16:00,16:16,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1704,19,2026-05-12,,,,,欠席連絡あり,2026-05-12T07:00:00,2026-05-12T18:30:00
1705,59,2026-05-12,2026-05-12T07:26:00,2026-05-12T17:59:00,17:59,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1706,20,2026-05-12,2026-05-12T07:41:00,2026-05-12T17:18:00,17:18,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1707,60,2026-05-12,,,,,連絡未確認の欠席扱い,2026-05-12T07:00:00,2026-05-12T18:30:00
1708,7,2026-05-12,2026-05-12T08:21:00,2026-05-12T17:56:00,17:56,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1709,38,2026-05-12,,,,,欠席連絡あり,2026-05-12T07:00:00,2026-05-12T18:30:00
1710,8,2026-05-12,2026-05-12T08:26:00,2026-05-12T18:05:00,18:05,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1711,39,2026-05-12,2026-05-12T07:31:00,2026-05-12T17:34:00,17:34,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1712,1,2026-05-12,2026-05-12T07:51:00,2026-05-12T17:02:00,17:02,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1713,21,2026-05-12,2026-05-12T07:46:00,2026-05-12T17:27:00,17:27,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1714,2,2026-05-12,2026-05-12T07:56:00,2026-05-12T17:11:00,17:11,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1715,61,2026-05-12,2026-05-12T07:36:00,2026-05-12T18:17:00,18:17,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1716,3,2026-05-12,2026-05-12T08:01:00,2026-05-12T17:20:00,17:20,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1717,83,2026-05-12,2026-05-12T07:41:00,2026-05-12T16:25:00,16:25,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1718,40,2026-05-12,2026-05-12T07:36:00,2026-05-12T17:43:00,17:43,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1719,84,2026-05-12,2026-05-12T07:46:00,2026-05-12T16:34:00,16:34,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1720,22,2026-05-12,2026-05-12T07:51:00,2026-05-12T17:36:00,17:36,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1721,62,2026-05-12,2026-05-12T07:41:00,2026-05-12T18:26:00,18:26,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1722,23,2026-05-12,2026-05-12T07:56:00,2026-05-12T17:45:00,17:45,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1723,63,2026-05-12,2026-05-12T07:46:00,2026-05-12T18:35:00,18:35,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1724,9,2026-05-12,2026-05-12T08:31:00,2026-05-12T18:14:00,18:14,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1725,41,2026-05-12,2026-05-12T07:41:00,2026-05-12T17:52:00,17:52,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1726,10,2026-05-12,2026-05-12T08:36:00,2026-05-12T18:23:00,18:23,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1727,42,2026-05-12,2026-05-12T07:46:00,2026-05-12T18:01:00,18:01,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1728,4,2026-05-12,2026-05-12T08:06:00,2026-05-12T17:29:00,17:29,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1729,24,2026-05-12,2026-05-12T08:01:00,2026-05-12T17:54:00,17:54,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1730,5,2026-05-12,2026-05-12T08:11:00,2026-05-12T17:38:00,17:38,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1731,64,2026-05-12,2026-05-12T07:51:00,2026-05-12T18:44:00,18:44,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1732,6,2026-05-12,2026-05-12T08:16:00,2026-05-12T17:47:00,17:47,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1733,11,2026-05-12,2026-05-12T08:41:00,2026-05-12T18:32:00,18:32,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1734,12,2026-05-12,2026-05-12T08:46:00,2026-05-12T18:41:00,18:41,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1735,13,2026-05-12,2026-05-12T08:51:00,2026-05-12T16:15:00,16:15,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1736,14,2026-05-12,2026-05-12T08:56:00,2026-05-12T16:24:00,16:24,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1737,15,2026-05-12,2026-05-12T09:01:00,2026-05-12T16:33:00,16:33,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1738,16,2026-05-12,2026-05-12T09:06:00,2026-05-12T16:42:00,16:42,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1739,17,2026-05-12,2026-05-12T07:26:00,2026-05-12T16:51:00,16:51,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1740,18,2026-05-12,2026-05-12T07:31:00,2026-05-12T17:00:00,17:00,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1741,25,2026-05-12,2026-05-12T08:06:00,2026-05-12T18:03:00,18:03,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1742,26,2026-05-12,2026-05-12T08:11:00,2026-05-12T18:12:00,18:12,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1743,27,2026-05-12,2026-05-12T08:16:00,2026-05-12T18:21:00,18:21,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1744,28,2026-05-12,2026-05-12T08:21:00,2026-05-12T18:30:00,18:30,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1745,29,2026-05-12,2026-05-12T08:26:00,2026-05-12T18:39:00,18:39,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1746,30,2026-05-12,2026-05-12T08:31:00,2026-05-12T16:13:00,16:13,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1747,31,2026-05-12,2026-05-12T08:36:00,2026-05-12T16:22:00,16:22,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1748,32,2026-05-12,2026-05-12T08:41:00,2026-05-12T16:31:00,16:31,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1749,33,2026-05-12,2026-05-12T08:46:00,2026-05-12T16:40:00,16:40,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1750,34,2026-05-12,2026-05-12T08:51:00,2026-05-12T16:49:00,16:49,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1751,35,2026-05-12,2026-05-12T08:56:00,2026-05-12T16:58:00,16:58,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1752,36,2026-05-12,2026-05-12T09:01:00,2026-05-12T17:07:00,17:07,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1753,43,2026-05-12,2026-05-12T07:51:00,2026-05-12T18:10:00,18:10,父,少し早めのお迎え予定。,2026-05-12T07:00:00,2026-05-12T18:30:00
1754,44,2026-05-12,2026-05-12T07:56:00,2026-05-12T18:19:00,18:19,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1755,45,2026-05-12,2026-05-12T08:01:00,2026-05-12T18:28:00,18:28,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1756,46,2026-05-12,,,,,欠席連絡あり,2026-05-12T07:00:00,2026-05-12T18:30:00
1757,47,2026-05-12,2026-05-12T08:11:00,2026-05-12T16:11:00,16:11,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1758,48,2026-05-12,2026-05-12T08:16:00,2026-05-12T16:20:00,16:20,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1759,49,2026-05-12,2026-05-12T08:21:00,2026-05-12T16:29:00,16:29,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1760,50,2026-05-12,2026-05-12T08:26:00,2026-05-12T16:38:00,16:38,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1761,51,2026-05-12,2026-05-12T08:31:00,2026-05-12T16:47:00,16:47,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1762,52,2026-05-12,2026-05-12T08:36:00,2026-05-12T16:56:00,16:56,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1763,53,2026-05-12,2026-05-12T08:41:00,2026-05-12T17:05:00,17:05,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1764,54,2026-05-12,2026-05-12T08:46:00,2026-05-12T17:14:00,17:14,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1765,55,2026-05-12,2026-05-12T08:51:00,2026-05-12T17:23:00,17:23,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1766,56,2026-05-12,2026-05-12T08:56:00,2026-05-12T17:32:00,17:32,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1767,57,2026-05-12,2026-05-12T09:01:00,2026-05-12T17:41:00,17:41,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1768,58,2026-05-12,2026-05-12T09:06:00,2026-05-12T17:50:00,17:50,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1769,65,2026-05-12,,,,,欠席連絡あり,2026-05-12T07:00:00,2026-05-12T18:30:00
1770,66,2026-05-12,2026-05-12T08:01:00,2026-05-12T16:27:00,16:27,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1771,67,2026-05-12,2026-05-12T08:06:00,2026-05-12T16:36:00,16:36,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1772,68,2026-05-12,2026-05-12T08:11:00,2026-05-12T16:45:00,16:45,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1773,69,2026-05-12,2026-05-12T08:16:00,2026-05-12T16:54:00,16:54,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1774,70,2026-05-12,2026-05-12T08:21:00,2026-05-12T17:03:00,17:03,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1775,71,2026-05-12,2026-05-12T08:26:00,2026-05-12T17:12:00,17:12,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1776,72,2026-05-12,2026-05-12T08:31:00,2026-05-12T17:21:00,17:21,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1777,73,2026-05-12,2026-05-12T08:36:00,2026-05-12T17:30:00,17:30,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1778,74,2026-05-12,2026-05-12T08:41:00,2026-05-12T17:39:00,17:39,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1779,75,2026-05-12,2026-05-12T08:46:00,2026-05-12T17:48:00,17:48,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1780,76,2026-05-12,2026-05-12T08:51:00,2026-05-12T17:57:00,17:57,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1781,77,2026-05-12,2026-05-12T08:56:00,2026-05-12T18:06:00,18:06,保護者,,2026-05-12T07:00:00,2026-05-12T18:30:00
1782,78,2026-05-12,2026-05-12T09:01:00,2026-05-12T18:15:00,18:15,母,,2026-05-12T07:00:00,2026-05-12T18:30:00
1783,79,2026-05-12,2026-05-12T09:06:00,2026-05-12T18:24:00,18:24,父,,2026-05-12T07:00:00,2026-05-12T18:30:00
1784,80,2026-05-12,2026-05-12T07:26:00,2026-05-12T18:33:00,18:33,祖母,,2026-05-12T07:00:00,2026-05-12T18:30:00
